job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI02197,AI Architect,86252,USD,SE,FT,Israel,L,Netherlands,100,"Computer Vision, Git, Kubernetes",Bachelor,5,Media,2024-06-23,2024-08-05,651,6.4,Quantum Computing Inc
AI02198,Data Engineer,56366,USD,EN,FT,Singapore,S,Australia,100,"PyTorch, Scala, AWS",Master,1,Education,2024-05-05,2024-05-22,1360,5.1,Cloud AI Solutions
AI02199,AI Architect,107117,GBP,SE,PT,United Kingdom,S,United Kingdom,100,"Spark, NLP, Statistics, R",Bachelor,5,Gaming,2024-10-24,2024-12-21,905,9.4,DeepTech Ventures
AI02200,Research Scientist,151592,USD,SE,CT,Norway,S,Norway,0,"Mathematics, Tableau, Git",Bachelor,6,Healthcare,2024-06-26,2024-08-11,1106,7.5,Quantum Computing Inc
AI02201,Machine Learning Engineer,45656,USD,EN,PT,Ireland,L,Ireland,50,"Spark, Linux, Tableau, NLP, Scala",PhD,1,Manufacturing,2024-07-18,2024-08-30,1823,7,Advanced Robotics
AI02202,AI Product Manager,86985,EUR,SE,FT,France,S,France,100,"PyTorch, AWS, Mathematics, GCP",Master,7,Media,2024-02-17,2024-04-20,2451,6.2,Advanced Robotics
AI02203,Data Engineer,102104,USD,MI,CT,Denmark,M,Denmark,100,"Computer Vision, Python, TensorFlow",Master,2,Finance,2024-03-18,2024-05-13,625,5.4,DataVision Ltd
AI02204,Robotics Engineer,71629,USD,MI,FT,South Korea,L,South Korea,50,"Deep Learning, R, Java, Computer Vision",PhD,3,Retail,2024-09-20,2024-10-27,533,9.7,DataVision Ltd
AI02205,Autonomous Systems Engineer,79005,EUR,MI,PT,Netherlands,S,Netherlands,50,"GCP, TensorFlow, Data Visualization, Tableau, MLOps",Master,2,Energy,2025-03-29,2025-04-29,1103,8.2,DeepTech Ventures
AI02207,Robotics Engineer,306230,EUR,EX,FL,Netherlands,L,Netherlands,50,"Java, Data Visualization, Scala, Computer Vision, MLOps",PhD,13,Education,2024-09-17,2024-11-17,1273,6.1,Predictive Systems
AI02208,AI Research Scientist,81851,EUR,MI,PT,France,S,Austria,50,"Computer Vision, GCP, NLP",PhD,2,Healthcare,2024-10-26,2024-12-18,612,5.7,DeepTech Ventures
AI02209,AI Software Engineer,163389,USD,EX,FL,Sweden,L,Sweden,0,"NLP, Python, Data Visualization",PhD,14,Automotive,2024-04-12,2024-05-31,1319,5.1,Neural Networks Co
AI02213,Autonomous Systems Engineer,73664,USD,EN,PT,Denmark,M,United States,50,"Git, Deep Learning, Computer Vision, Linux",Master,1,Finance,2024-01-19,2024-02-05,1584,5.3,Neural Networks Co
AI02220,NLP Engineer,154305,USD,EX,FT,Israel,S,Israel,50,"Azure, R, Computer Vision, MLOps, PyTorch",PhD,14,Healthcare,2024-09-29,2024-12-10,2196,6.9,Neural Networks Co
AI02221,Head of AI,111787,USD,SE,FL,China,L,China,50,"Statistics, Java, SQL, Python, Data Visualization",PhD,9,Real Estate,2024-08-20,2024-09-10,2101,10,Algorithmic Solutions
AI02223,AI Product Manager,130680,USD,SE,PT,Singapore,L,Singapore,100,"Git, Spark, MLOps",Bachelor,9,Government,2024-05-20,2024-06-09,2163,9,DataVision Ltd
AI02224,AI Product Manager,46937,USD,EN,PT,Austria,L,Israel,50,"TensorFlow, Deep Learning, Hadoop, MLOps",Bachelor,0,Media,2024-10-31,2024-11-18,1864,6.2,Predictive Systems
AI02225,AI Research Scientist,33503,USD,EN,FT,Israel,S,Israel,100,"R, SQL, Data Visualization, Computer Vision",PhD,1,Healthcare,2024-12-10,2025-01-31,588,7.3,TechCorp Inc
AI02227,Machine Learning Engineer,101903,EUR,MI,CT,Germany,L,Germany,50,"Java, Python, GCP, PyTorch",PhD,3,Education,2024-02-27,2024-03-25,1835,5.4,DeepTech Ventures
AI02229,Computer Vision Engineer,74133,USD,SE,FL,Israel,M,Israel,50,"Spark, Hadoop, Java, Scala",PhD,7,Education,2024-06-10,2024-07-24,1859,6.7,Advanced Robotics
AI02230,Deep Learning Engineer,113366,USD,MI,FL,United States,L,United States,50,"Kubernetes, Java, Git, GCP, Tableau",PhD,2,Retail,2024-11-25,2024-12-20,1095,5.2,Quantum Computing Inc
AI02232,Head of AI,79228,USD,EN,FT,United States,S,United States,50,"Linux, Python, Azure, Java, TensorFlow",Bachelor,0,Real Estate,2024-01-06,2024-02-06,1872,8.1,TechCorp Inc
AI02233,Head of AI,75360,USD,SE,FT,India,S,India,0,"AWS, SQL, TensorFlow, Data Visualization, Docker",Bachelor,8,Finance,2024-03-01,2024-03-26,1554,9.4,AI Innovations
AI02237,Head of AI,46985,USD,EN,FL,Finland,S,Finland,50,"Scala, Python, Mathematics, Linux, AWS",PhD,0,Government,2024-07-06,2024-07-28,708,8.8,TechCorp Inc
AI02238,Data Engineer,113181,USD,SE,FT,Ireland,L,Finland,0,"GCP, PyTorch, Linux, SQL, R",Master,8,Retail,2024-12-19,2025-02-01,2105,9.8,TechCorp Inc
AI02240,ML Ops Engineer,127193,USD,MI,CT,United States,M,United States,50,"Computer Vision, R, TensorFlow, GCP, Git",PhD,4,Real Estate,2024-07-06,2024-09-03,886,7.9,Smart Analytics
AI02241,Data Analyst,119808,EUR,SE,FT,France,M,France,0,"Java, Data Visualization, Python",Master,7,Healthcare,2025-04-16,2025-06-27,1535,6.5,Advanced Robotics
AI02242,Research Scientist,56789,USD,EN,PT,Canada,S,Canada,100,"R, Java, Spark, SQL",PhD,1,Transportation,2025-04-18,2025-05-15,2067,7.8,Advanced Robotics
AI02243,Head of AI,111185,USD,SE,PT,Ireland,L,United Kingdom,100,"Python, Spark, Mathematics",PhD,8,Finance,2025-01-04,2025-02-12,561,6.3,AI Innovations
AI02244,AI Architect,49761,USD,EN,CT,Austria,M,Austria,100,"R, Java, Hadoop, Data Visualization, Spark",PhD,1,Energy,2024-02-25,2024-03-26,2347,6.5,Neural Networks Co
AI02247,Machine Learning Engineer,154633,USD,SE,PT,Sweden,L,Sweden,50,"Docker, PyTorch, GCP",Bachelor,9,Transportation,2024-05-25,2024-06-18,2434,7.1,AI Innovations
AI02248,AI Software Engineer,75857,USD,EN,CT,Australia,M,Australia,100,"PyTorch, Azure, SQL",Master,0,Education,2024-06-08,2024-07-24,1757,7.7,Digital Transformation LLC
AI02250,Data Engineer,92791,USD,MI,CT,Canada,M,Canada,100,"Linux, R, Scala",Bachelor,3,Healthcare,2024-04-29,2024-05-14,2264,9.2,DataVision Ltd
AI02252,Data Analyst,95911,USD,MI,CT,Sweden,M,Sweden,100,"Spark, R, TensorFlow",Bachelor,2,Healthcare,2025-01-01,2025-03-10,1510,6.6,Cognitive Computing
AI02253,Research Scientist,74695,USD,MI,CT,India,M,Norway,100,"Statistics, Linux, Python",Master,3,Transportation,2024-05-24,2024-08-01,2289,5.2,Cognitive Computing
AI02254,Data Engineer,73709,USD,SE,FL,China,M,China,0,"Git, Linux, Hadoop, Spark, GCP",PhD,5,Media,2025-02-24,2025-03-22,1010,8.2,Machine Intelligence Group
AI02255,Computer Vision Engineer,188500,USD,EX,FT,United States,M,United States,50,"Java, R, Computer Vision, Git",PhD,12,Gaming,2024-12-28,2025-02-11,2258,9.5,Quantum Computing Inc
AI02256,Robotics Engineer,70816,USD,MI,FT,Japan,M,Japan,50,"SQL, Statistics, Spark, AWS, GCP",Bachelor,2,Healthcare,2025-04-25,2025-06-08,2386,9.9,Smart Analytics
AI02259,AI Research Scientist,165888,EUR,EX,CT,France,M,France,100,"Hadoop, Scala, NLP, Python",Master,14,Technology,2024-12-12,2025-01-01,930,8.6,Algorithmic Solutions
AI02260,ML Ops Engineer,96417,EUR,MI,PT,France,M,France,50,"Java, SQL, Statistics, MLOps, TensorFlow",PhD,4,Technology,2024-05-28,2024-07-07,2471,6.2,Machine Intelligence Group
AI02262,Computer Vision Engineer,59665,USD,EN,FL,Sweden,M,China,0,"Scala, NLP, MLOps",PhD,0,Media,2024-10-04,2024-11-05,1381,6.2,DeepTech Ventures
AI02263,AI Architect,132048,USD,EX,FL,Ireland,S,Ireland,100,"Linux, Docker, Scala, SQL",PhD,14,Finance,2024-08-24,2024-09-27,1544,6.4,TechCorp Inc
AI02265,Robotics Engineer,98681,EUR,MI,PT,France,L,France,50,"Hadoop, AWS, Azure",Master,2,Automotive,2024-08-21,2024-11-02,1931,6.2,Cloud AI Solutions
AI02266,Computer Vision Engineer,119365,USD,SE,FT,Australia,S,Australia,100,"Python, Azure, TensorFlow, NLP, MLOps",Bachelor,9,Retail,2024-12-12,2025-01-05,825,9.1,TechCorp Inc
AI02267,Machine Learning Researcher,89970,EUR,MI,FL,Germany,M,China,0,"Azure, Java, Linux, Scala",Bachelor,4,Government,2025-03-27,2025-05-23,1784,9.3,Algorithmic Solutions
AI02268,AI Architect,125001,USD,MI,FL,Singapore,L,Singapore,100,"Linux, MLOps, Java",PhD,4,Real Estate,2024-07-02,2024-08-07,1658,9.5,Autonomous Tech
AI02269,Data Scientist,145315,USD,SE,CT,Switzerland,S,Switzerland,100,"Linux, Hadoop, Computer Vision, PyTorch",Master,7,Transportation,2024-06-04,2024-08-03,999,7.3,TechCorp Inc
AI02270,Computer Vision Engineer,80630,USD,EN,CT,Norway,S,Norway,0,"Mathematics, Python, Docker, Linux, TensorFlow",Master,1,Healthcare,2025-04-08,2025-06-04,2292,7,Algorithmic Solutions
AI02271,Computer Vision Engineer,74392,USD,MI,CT,Israel,M,Israel,0,"Scala, AWS, Computer Vision",Master,2,Government,2024-08-09,2024-10-19,810,9.6,DataVision Ltd
AI02273,ML Ops Engineer,155497,USD,EX,PT,Israel,S,Israel,50,"Statistics, R, Tableau, Data Visualization",Bachelor,10,Healthcare,2024-12-02,2025-01-14,719,5,Digital Transformation LLC
AI02274,AI Research Scientist,94830,USD,SE,CT,South Korea,L,South Korea,0,"GCP, MLOps, R, Computer Vision",Master,6,Telecommunications,2025-01-19,2025-03-23,2065,5.5,Smart Analytics
AI02275,AI Research Scientist,152098,USD,SE,FT,Singapore,L,Singapore,0,"MLOps, Azure, Data Visualization, Python, NLP",Master,9,Healthcare,2024-04-25,2024-05-19,954,5.3,Algorithmic Solutions
AI02277,Deep Learning Engineer,43719,USD,EN,PT,Japan,M,Japan,50,"Spark, TensorFlow, PyTorch, Mathematics",Bachelor,0,Gaming,2024-03-18,2024-05-22,1021,7.1,Cognitive Computing
AI02280,Head of AI,69507,USD,EN,FL,Sweden,S,Sweden,100,"Statistics, Linux, Python, Deep Learning, Docker",Bachelor,1,Consulting,2024-09-13,2024-11-22,1590,8.5,Algorithmic Solutions
AI02282,Head of AI,73233,USD,MI,FT,China,M,China,100,"Scala, Python, Azure",PhD,3,Healthcare,2025-01-06,2025-02-28,1608,8.5,Future Systems
AI02283,AI Consultant,53951,USD,EN,FL,China,M,Austria,0,"TensorFlow, Mathematics, SQL, GCP",Master,1,Gaming,2024-03-28,2024-06-07,1562,5.8,Autonomous Tech
AI02285,NLP Engineer,226801,USD,EX,PT,Sweden,L,Sweden,50,"AWS, NLP, Azure",Master,14,Automotive,2024-01-17,2024-02-07,1947,9.2,Smart Analytics
AI02286,AI Research Scientist,290348,USD,EX,CT,Switzerland,S,Switzerland,100,"R, PyTorch, GCP, Hadoop, MLOps",PhD,11,Media,2024-12-05,2024-12-26,1011,9.6,Quantum Computing Inc
AI02291,Robotics Engineer,107884,USD,EX,CT,Finland,M,Finland,100,"Hadoop, Mathematics, Python, Git, Statistics",Bachelor,11,Transportation,2024-10-15,2024-12-24,847,6.6,DataVision Ltd
AI02292,AI Consultant,103895,USD,SE,FL,Sweden,S,Germany,100,"Docker, NLP, Azure, GCP, PyTorch",Master,6,Healthcare,2024-11-27,2025-01-23,2383,5.6,Cognitive Computing
AI02293,Research Scientist,285675,USD,EX,PT,Norway,M,India,0,"SQL, Computer Vision, Linux, Statistics",PhD,13,Finance,2024-10-09,2024-12-06,1621,5.5,Quantum Computing Inc
AI02295,Data Analyst,79869,GBP,EN,PT,United Kingdom,M,Germany,50,"Scala, Java, SQL, Deep Learning, PyTorch",Bachelor,1,Transportation,2024-06-20,2024-08-17,2082,7.7,Future Systems
AI02296,AI Consultant,97207,USD,EX,PT,Ireland,M,Ireland,50,"SQL, Spark, PyTorch, GCP",PhD,12,Healthcare,2024-10-18,2024-11-24,2026,8.5,Future Systems
AI02297,AI Specialist,109004,USD,MI,FT,United States,L,United States,0,"Statistics, Mathematics, TensorFlow",PhD,3,Manufacturing,2024-03-18,2024-05-16,1361,8.6,AI Innovations
AI02298,Machine Learning Engineer,233463,USD,EX,PT,Denmark,M,Denmark,100,"SQL, GCP, AWS, Data Visualization, MLOps",Bachelor,12,Education,2024-01-13,2024-03-18,1733,9.2,Smart Analytics
AI02299,Machine Learning Engineer,97134,EUR,MI,CT,Netherlands,S,United Kingdom,50,"Docker, GCP, Python, Statistics",PhD,4,Energy,2024-06-02,2024-07-21,795,9.7,Neural Networks Co
AI02300,Machine Learning Engineer,183795,USD,SE,FL,Norway,L,Norway,0,"R, SQL, Scala, Git",Bachelor,7,Finance,2024-03-28,2024-05-05,2332,6.8,Autonomous Tech
AI02302,Computer Vision Engineer,207518,USD,SE,FL,Switzerland,M,South Korea,0,"MLOps, Python, Statistics",Bachelor,7,Transportation,2025-04-07,2025-04-21,1087,6,Smart Analytics
AI02304,AI Software Engineer,99278,USD,SE,FT,South Korea,L,South Korea,0,"NLP, Linux, SQL, PyTorch, GCP",Bachelor,5,Gaming,2024-08-23,2024-10-17,2467,9.1,Predictive Systems
AI02305,Deep Learning Engineer,128084,USD,EX,FT,Canada,S,Canada,0,"TensorFlow, R, NLP",PhD,10,Government,2025-01-11,2025-02-07,2044,7.7,Cloud AI Solutions
AI02306,AI Consultant,104779,USD,SE,FL,Australia,S,Australia,50,"GCP, MLOps, Python, Statistics",Master,5,Energy,2024-09-16,2024-11-09,2136,7.3,Predictive Systems
AI02307,Deep Learning Engineer,98366,USD,MI,FT,Australia,S,Australia,50,"Docker, AWS, PyTorch",Master,3,Automotive,2024-03-14,2024-04-08,2397,6.8,Cloud AI Solutions
AI02308,AI Specialist,143650,EUR,SE,PT,France,M,France,0,"Hadoop, AWS, PyTorch",PhD,9,Real Estate,2024-04-17,2024-05-12,1149,9.4,Algorithmic Solutions
AI02309,Data Engineer,89375,USD,SE,FL,India,L,Israel,100,"R, SQL, Git, AWS",Master,6,Energy,2025-04-09,2025-05-01,2176,7.9,Advanced Robotics
AI02312,Deep Learning Engineer,73013,USD,EN,FL,Singapore,S,Singapore,0,"Spark, TensorFlow, Scala, PyTorch",PhD,0,Government,2024-06-03,2024-07-25,1076,7.9,Smart Analytics
AI02313,Machine Learning Researcher,61227,USD,MI,PT,Ireland,S,Austria,100,"Linux, Mathematics, Data Visualization",PhD,4,Transportation,2024-05-02,2024-07-06,1522,6.2,Quantum Computing Inc
AI02315,Robotics Engineer,117633,USD,MI,PT,Denmark,L,Japan,100,"Data Visualization, Scala, Linux",PhD,3,Technology,2024-07-02,2024-08-18,2236,7.9,TechCorp Inc
AI02316,Deep Learning Engineer,83986,GBP,EN,FL,United Kingdom,L,Norway,0,"Tableau, Python, Statistics, Linux",Bachelor,1,Finance,2024-07-09,2024-07-26,1625,5.9,Predictive Systems
AI02319,Machine Learning Engineer,105986,USD,SE,FL,Canada,S,Canada,50,"Kubernetes, R, Python, TensorFlow, NLP",Master,8,Education,2024-07-15,2024-07-30,2152,6.8,Future Systems
AI02321,AI Consultant,51331,EUR,EN,FT,Germany,S,Germany,100,"Kubernetes, Git, Statistics, Deep Learning, Python",Master,1,Finance,2024-04-12,2024-04-30,2045,5.2,Neural Networks Co
AI02322,Robotics Engineer,95242,USD,SE,CT,Austria,M,Austria,0,"R, TensorFlow, Data Visualization",Master,9,Energy,2024-07-07,2024-08-23,2068,6.4,Algorithmic Solutions
AI02324,Data Scientist,76061,USD,EN,FT,Sweden,L,Denmark,100,"Python, MLOps, Computer Vision, Git",Bachelor,0,Real Estate,2024-05-23,2024-06-19,924,9.3,Future Systems
AI02325,Data Scientist,108968,USD,MI,PT,United States,S,United States,50,"Data Visualization, Kubernetes, NLP, Scala, Git",Bachelor,2,Energy,2024-11-16,2025-01-22,1184,5.7,DataVision Ltd
AI02326,AI Product Manager,76903,USD,EN,PT,United States,M,Germany,0,"MLOps, GCP, PyTorch",Master,0,Technology,2024-02-16,2024-03-05,1506,8,Digital Transformation LLC
AI02327,AI Consultant,63497,USD,MI,FT,Israel,L,Israel,100,"PyTorch, Tableau, Linux",Master,3,Media,2025-02-26,2025-04-22,1945,7.8,Quantum Computing Inc
AI02328,AI Research Scientist,56447,USD,EN,PT,Australia,S,Australia,0,"Linux, SQL, R, GCP, Java",PhD,1,Media,2024-09-09,2024-10-07,2195,8.6,Machine Intelligence Group
AI02329,Robotics Engineer,74067,USD,MI,FT,Canada,M,Canada,0,"Mathematics, Git, NLP, Docker",PhD,2,Finance,2024-12-15,2025-01-28,1591,9.6,Digital Transformation LLC
AI02330,Data Analyst,105123,USD,SE,PT,China,M,Australia,100,"AWS, Scala, R",Master,8,Automotive,2024-05-18,2024-06-16,2224,7.2,Future Systems
AI02331,Machine Learning Researcher,70298,USD,EN,FL,Canada,M,Canada,50,"NLP, Hadoop, Data Visualization",Master,1,Technology,2024-04-18,2024-06-19,1105,7.1,Algorithmic Solutions
AI02333,Data Scientist,185024,EUR,EX,FL,France,L,South Korea,100,"Python, Hadoop, Computer Vision",PhD,10,Healthcare,2024-01-29,2024-04-06,1021,5.6,Digital Transformation LLC
AI02334,Computer Vision Engineer,68115,EUR,EN,PT,Germany,S,Germany,100,"Tableau, Spark, MLOps, Linux, SQL",Bachelor,1,Healthcare,2024-06-03,2024-06-30,1905,9.2,Neural Networks Co
AI02335,Machine Learning Researcher,74282,USD,MI,CT,India,M,India,0,"Java, SQL, Mathematics, NLP, Git",PhD,2,Government,2024-09-26,2024-12-05,1169,5.1,Algorithmic Solutions
AI02336,Autonomous Systems Engineer,89988,USD,MI,FL,Denmark,S,Denmark,100,"Hadoop, Python, Tableau, GCP, Mathematics",Master,3,Manufacturing,2024-06-26,2024-07-19,688,9.9,Algorithmic Solutions
AI02337,NLP Engineer,70887,EUR,MI,FL,France,S,France,50,"Kubernetes, SQL, Deep Learning, AWS",PhD,2,Finance,2024-09-17,2024-11-22,1576,6,AI Innovations
AI02338,AI Research Scientist,71196,USD,MI,FT,Austria,M,Austria,100,"Python, TensorFlow, Java, Azure, PyTorch",PhD,3,Consulting,2025-01-18,2025-03-24,1710,9.8,Future Systems
AI02339,AI Specialist,45946,USD,EN,CT,South Korea,S,South Korea,50,"Docker, Python, Statistics, TensorFlow, Linux",Bachelor,1,Government,2024-06-18,2024-08-27,1754,9.4,Algorithmic Solutions
AI02342,AI Specialist,115207,USD,SE,FL,Singapore,S,Singapore,0,"Data Visualization, Python, TensorFlow",PhD,8,Manufacturing,2024-07-31,2024-10-07,618,7,Cloud AI Solutions
AI02343,Data Scientist,71410,USD,SE,FT,Finland,S,Finland,0,"R, GCP, Deep Learning, Docker, Computer Vision",PhD,6,Energy,2024-03-12,2024-04-01,967,7.3,Advanced Robotics
AI02344,ML Ops Engineer,103623,USD,SE,PT,South Korea,M,South Korea,100,"Scala, GCP, Docker, Computer Vision, AWS",Bachelor,7,Manufacturing,2024-05-08,2024-07-09,1706,5.9,Cognitive Computing
AI02345,Autonomous Systems Engineer,77626,USD,MI,PT,India,M,India,50,"Docker, Spark, Python, Deep Learning",Master,3,Technology,2024-04-28,2024-06-13,2362,7.1,DeepTech Ventures
AI02346,Data Analyst,64145,USD,MI,FT,Israel,S,Israel,50,"MLOps, Statistics, SQL",PhD,4,Manufacturing,2025-01-07,2025-01-30,1040,5.9,AI Innovations
AI02349,Data Scientist,260654,USD,EX,PT,Switzerland,L,India,0,"Scala, Data Visualization, Java, Linux",PhD,11,Manufacturing,2024-06-05,2024-06-29,2402,5.1,AI Innovations
AI02350,AI Architect,68484,USD,MI,FL,Israel,S,Austria,100,"Docker, Git, Python, Hadoop",Bachelor,4,Real Estate,2024-03-28,2024-05-19,504,6.8,Future Systems
AI02352,Autonomous Systems Engineer,147364,USD,MI,CT,Denmark,L,Denmark,0,"Python, TensorFlow, NLP, Linux",Bachelor,4,Government,2024-02-08,2024-04-04,1158,7.2,TechCorp Inc
AI02353,Data Scientist,90111,EUR,EN,CT,Netherlands,L,Netherlands,100,"R, Spark, Tableau, Python",PhD,1,Media,2024-02-21,2024-04-22,901,8.7,Machine Intelligence Group
AI02354,ML Ops Engineer,67292,USD,EN,CT,Sweden,L,Sweden,100,"Git, Python, NLP, Kubernetes, TensorFlow",PhD,1,Real Estate,2025-04-17,2025-05-02,1693,9.7,Smart Analytics
AI02355,AI Research Scientist,75691,USD,MI,CT,South Korea,M,South Korea,100,"Tableau, Linux, GCP",Bachelor,3,Healthcare,2024-04-27,2024-05-19,1575,8,Neural Networks Co
AI02356,Principal Data Scientist,113727,USD,SE,CT,Canada,S,Netherlands,50,"NLP, Python, TensorFlow",PhD,9,Automotive,2025-04-30,2025-05-16,2407,8.5,DeepTech Ventures
AI02357,AI Product Manager,154787,USD,EX,FT,Finland,S,Finland,0,"Azure, Python, TensorFlow",Bachelor,12,Retail,2024-10-08,2024-11-10,2160,7.4,Advanced Robotics
AI02360,AI Software Engineer,73956,USD,EN,FT,Canada,L,Canada,0,"Docker, Python, Deep Learning",Master,0,Automotive,2024-05-17,2024-06-18,2311,9.9,AI Innovations
AI02361,Machine Learning Researcher,90708,USD,SE,CT,Israel,S,Israel,0,"Azure, SQL, Data Visualization, MLOps, Spark",Master,9,Retail,2024-04-24,2024-06-29,1948,9.3,Cognitive Computing
AI02363,AI Consultant,88675,USD,SE,PT,Austria,M,Austria,100,"Azure, Hadoop, SQL, TensorFlow",Master,7,Media,2024-08-30,2024-10-19,2488,7.3,Cognitive Computing
AI02364,Data Engineer,60074,EUR,EN,FT,Netherlands,M,Netherlands,0,"Deep Learning, Azure, Python",Bachelor,1,Media,2024-06-07,2024-07-04,2365,8.4,Cloud AI Solutions
AI02365,AI Software Engineer,49483,USD,EN,FL,Israel,M,Israel,0,"Azure, Python, GCP, Git, Computer Vision",Bachelor,1,Retail,2025-02-24,2025-04-11,1462,5.5,Cloud AI Solutions
AI02367,AI Research Scientist,51975,USD,EN,FL,India,L,India,100,"MLOps, Kubernetes, Data Visualization, Python",Bachelor,1,Manufacturing,2025-01-02,2025-02-11,938,7.4,DeepTech Ventures
AI02368,Deep Learning Engineer,102671,USD,MI,FT,Singapore,M,Singapore,0,"GCP, TensorFlow, Computer Vision, SQL, Java",Master,2,Finance,2024-08-30,2024-10-23,2443,9,Future Systems
AI02369,Machine Learning Researcher,81612,USD,EN,FT,Norway,M,Norway,50,"Scala, Kubernetes, Linux, Java, R",Bachelor,1,Manufacturing,2024-05-25,2024-06-15,1770,5.3,Machine Intelligence Group
AI02371,Autonomous Systems Engineer,83159,USD,SE,CT,Finland,S,Finland,0,"Python, Mathematics, Kubernetes, Deep Learning, Spark",Master,9,Consulting,2024-12-01,2024-12-15,751,5.7,AI Innovations
AI02373,Data Analyst,78338,USD,SE,PT,Finland,M,Ireland,100,"R, Hadoop, GCP, Scala",PhD,9,Consulting,2024-05-10,2024-07-22,982,10,Digital Transformation LLC
AI02375,Data Scientist,62219,EUR,EN,PT,Netherlands,S,Netherlands,50,"R, Scala, SQL",Master,0,Media,2024-07-09,2024-07-24,1901,7.3,AI Innovations
AI02377,AI Architect,85664,USD,SE,FT,Israel,M,Israel,50,"MLOps, Scala, Kubernetes, AWS, Computer Vision",Master,5,Gaming,2024-06-01,2024-07-09,912,5.5,AI Innovations
AI02381,AI Software Engineer,150043,EUR,SE,FT,Netherlands,L,Netherlands,0,"MLOps, Azure, Git, Spark",Bachelor,8,Consulting,2024-02-19,2024-04-04,2243,8.6,TechCorp Inc
AI02382,Machine Learning Researcher,92638,USD,EN,FT,Sweden,L,Sweden,50,"Python, NLP, AWS, TensorFlow, Linux",Bachelor,1,Finance,2024-06-07,2024-07-22,2190,9.4,AI Innovations
AI02383,Machine Learning Researcher,175677,EUR,SE,CT,Germany,L,Germany,0,"Tableau, Kubernetes, SQL",Bachelor,7,Technology,2024-12-12,2025-02-13,2436,8.2,Digital Transformation LLC
AI02385,ML Ops Engineer,45786,USD,EN,FT,India,S,India,0,"PyTorch, Azure, TensorFlow, Mathematics",Master,0,Technology,2025-03-26,2025-06-04,1326,8,DataVision Ltd
AI02387,AI Consultant,99597,USD,MI,PT,Denmark,M,Israel,0,"Scala, SQL, Docker, PyTorch, Kubernetes",PhD,2,Transportation,2025-04-28,2025-05-13,2311,6.3,Autonomous Tech
AI02389,Machine Learning Researcher,99295,USD,SE,FT,Singapore,S,Singapore,50,"Java, Scala, Spark",Bachelor,9,Energy,2024-11-06,2024-12-01,1577,9.4,DataVision Ltd
