job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI01447,Principal Data Scientist,121271,MI,FL,Germany,L,Germany,50,"Tableau, Hadoop, Statistics, Mathematics",Bachelor,3,Telecommunications,2024-04-09,2024-06-14,1305,5,Future Systems
AI01448,Computer Vision Engineer,109585,MI,CT,United States,S,United States,0,"SQL, Linux, Git, Python",Associate,3,Automotive,2025-03-22,2025-04-13,1657,5,DeepTech Ventures
AI01449,Autonomous Systems Engineer,72800,EN,FL,France,L,France,50,"SQL, Scala, GCP, Computer Vision, Data Visualization",PhD,1,Energy,2024-08-29,2024-09-23,1092,7,Smart Analytics
AI01450,AI Research Scientist,206448,EX,CT,United States,S,United States,100,"AWS, Kubernetes, NLP, Scala, Azure",Associate,11,Retail,2024-07-19,2024-09-04,1591,6,Quantum Computing Inc
AI01451,Principal Data Scientist,118220,SE,PT,Austria,L,Austria,100,"MLOps, AWS, Azure, Deep Learning",Bachelor,6,Transportation,2024-04-27,2024-05-21,1919,9,Smart Analytics
AI01452,Autonomous Systems Engineer,75856,EN,PT,Canada,M,Canada,50,"R, Computer Vision, Data Visualization",Master,0,Government,2024-05-16,2024-06-23,1662,5,Neural Networks Co
AI01453,AI Product Manager,94561,MI,FT,Canada,M,Canada,0,"Azure, SQL, Data Visualization",Master,2,Manufacturing,2024-05-14,2024-07-15,2073,9,Predictive Systems
AI01454,AI Architect,197656,EX,PT,United States,M,United States,0,"Spark, R, Java, Hadoop",Associate,13,Automotive,2024-12-15,2024-12-30,922,6,Cognitive Computing
AI01455,AI Product Manager,139936,EX,CT,Finland,S,Finland,50,"MLOps, Git, R",Associate,11,Energy,2024-10-20,2024-11-28,1369,5,Machine Intelligence Group
AI01456,Machine Learning Researcher,120932,SE,FL,United Kingdom,S,Singapore,0,"Computer Vision, R, NLP, Scala",Bachelor,7,Automotive,2024-04-23,2024-06-14,2259,5,Digital Transformation LLC
AI01457,Autonomous Systems Engineer,79810,MI,FL,Canada,M,Canada,100,"Tableau, Kubernetes, Spark, PyTorch",Associate,3,Real Estate,2024-08-07,2024-10-18,1656,6,TechCorp Inc
AI01458,AI Consultant,175527,EX,FT,Ireland,L,United States,50,"Kubernetes, Hadoop, Computer Vision",Master,16,Energy,2024-02-02,2024-02-19,1649,6,Predictive Systems
AI01459,Machine Learning Researcher,70893,EN,FL,Australia,M,Australia,50,"SQL, Data Visualization, GCP, Computer Vision, Git",Master,0,Retail,2024-05-04,2024-06-07,1555,6,Cognitive Computing
AI01460,Robotics Engineer,55445,EN,CT,Austria,L,South Korea,50,"SQL, Linux, Scala",Associate,0,Government,2024-08-31,2024-09-30,2062,5,DeepTech Ventures
AI01461,Data Analyst,86027,MI,PT,Finland,L,Singapore,100,"Git, Python, GCP",Associate,4,Healthcare,2024-09-14,2024-09-29,1380,5,DeepTech Ventures
AI01462,Machine Learning Researcher,224367,EX,FL,Switzerland,S,Switzerland,0,"Mathematics, Tableau, Scala",Bachelor,14,Media,2024-08-28,2024-10-17,1202,9,Autonomous Tech
AI01463,Data Scientist,305068,EX,PT,Switzerland,S,Switzerland,50,"Python, R, Linux, GCP, AWS",Bachelor,18,Telecommunications,2024-01-26,2024-03-25,2460,8,Advanced Robotics
AI01464,Data Analyst,70693,MI,CT,Austria,L,Austria,0,"Scala, Data Visualization, Hadoop",PhD,4,Telecommunications,2024-05-31,2024-07-10,1932,8,DeepTech Ventures
AI01465,AI Software Engineer,73530,MI,FL,Australia,S,Sweden,0,"Tableau, PyTorch, SQL, Spark, Hadoop",Associate,2,Consulting,2024-06-10,2024-07-31,2134,8,AI Innovations
AI01466,Data Scientist,43539,EN,FL,Japan,S,Japan,100,"Azure, AWS, Tableau",Bachelor,0,Telecommunications,2024-11-25,2025-01-31,665,6,Quantum Computing Inc
AI01467,AI Specialist,140451,SE,FL,Netherlands,L,Netherlands,0,"Kubernetes, Computer Vision, Python, TensorFlow, Deep Learning",Master,8,Finance,2024-11-25,2024-12-24,537,8,Quantum Computing Inc
AI01468,Autonomous Systems Engineer,113342,SE,FT,Canada,S,India,100,"Git, PyTorch, Computer Vision",PhD,5,Transportation,2024-04-10,2024-05-22,1750,8,Autonomous Tech
AI01469,Head of AI,201318,EX,PT,Denmark,M,Denmark,50,"Deep Learning, Python, R, Tableau, MLOps",Master,19,Gaming,2024-09-07,2024-10-23,572,8,Smart Analytics
AI01470,AI Research Scientist,146911,EX,FL,Israel,S,Israel,0,"R, Git, MLOps, Python, GCP",Associate,13,Technology,2024-02-04,2024-03-23,2117,7,AI Innovations
AI01471,Principal Data Scientist,163176,EX,FT,Norway,S,Netherlands,50,"SQL, Java, Docker, GCP, Linux",Bachelor,15,Transportation,2024-08-18,2024-09-06,1179,8,TechCorp Inc
AI01472,ML Ops Engineer,43632,EN,CT,Ireland,S,Ireland,50,"Java, NLP, Tableau",PhD,1,Automotive,2024-08-21,2024-10-22,840,7,Quantum Computing Inc
AI01473,Head of AI,95872,MI,FT,Australia,M,Australia,50,"Python, Spark, Data Visualization, GCP, TensorFlow",Associate,2,Manufacturing,2024-02-13,2024-03-04,1242,6,Machine Intelligence Group
AI01474,Research Scientist,161876,EX,CT,India,S,India,50,"R, Deep Learning, Scala",PhD,19,Automotive,2024-01-03,2024-02-12,1762,9,Quantum Computing Inc
AI01475,AI Product Manager,75610,EN,PT,United States,M,United States,100,"Deep Learning, Linux, SQL, Azure",Associate,1,Healthcare,2024-10-22,2025-01-01,2324,8,Digital Transformation LLC
AI01476,Research Scientist,72876,EN,FL,Singapore,M,Singapore,100,"SQL, Linux, Data Visualization, Azure, TensorFlow",Master,0,Finance,2025-03-03,2025-03-28,1109,5,DataVision Ltd
AI01477,Data Scientist,83330,MI,FL,China,L,China,0,"Spark, TensorFlow, R, Scala, AWS",Associate,2,Government,2025-03-23,2025-05-01,957,7,Cloud AI Solutions
AI01478,AI Architect,95250,MI,FL,Singapore,M,Singapore,0,"Mathematics, MLOps, Hadoop, Docker",Master,4,Energy,2024-03-30,2024-06-10,2061,8,DataVision Ltd
AI01479,Machine Learning Researcher,108543,SE,FL,Australia,S,Australia,100,"Data Visualization, Scala, Docker, Hadoop, GCP",Bachelor,7,Transportation,2024-03-23,2024-04-16,1404,8,Future Systems
AI01480,Machine Learning Engineer,64970,MI,PT,South Korea,M,South Korea,50,"R, SQL, MLOps, PyTorch, Computer Vision",Associate,4,Energy,2024-02-28,2024-03-19,1908,6,Future Systems
AI01481,Robotics Engineer,131824,EX,FT,France,S,France,0,"Git, Mathematics, SQL, Deep Learning, Python",Bachelor,15,Technology,2024-10-15,2024-11-15,2342,9,Advanced Robotics
AI01482,Autonomous Systems Engineer,52752,EN,FT,Canada,M,Canada,100,"Git, AWS, Docker, Deep Learning, Statistics",Associate,0,Real Estate,2024-12-29,2025-02-21,661,5,Digital Transformation LLC
AI01483,AI Specialist,123371,SE,PT,China,L,China,0,"Git, AWS, TensorFlow",Associate,5,Finance,2024-11-13,2024-12-26,2182,10,Machine Intelligence Group
AI01484,Data Engineer,148785,EX,PT,Japan,M,Austria,0,"Python, Tableau, Git",Associate,16,Automotive,2025-03-17,2025-05-08,1398,5,Predictive Systems
AI01485,Robotics Engineer,312110,EX,FL,Switzerland,M,Switzerland,0,"Linux, Kubernetes, Git, Computer Vision, Azure",Bachelor,17,Energy,2025-04-28,2025-06-07,2289,7,Future Systems
AI01486,AI Specialist,119135,EX,PT,Finland,L,France,0,"Python, Azure, Statistics",Associate,10,Finance,2025-04-21,2025-06-22,2037,6,Smart Analytics
AI01487,Principal Data Scientist,72459,EN,PT,Australia,S,Canada,50,"Computer Vision, Statistics, Tableau, Data Visualization",Associate,1,Retail,2024-10-06,2024-11-28,840,7,Machine Intelligence Group
AI01488,AI Software Engineer,84673,SE,PT,South Korea,M,India,50,"Java, Kubernetes, SQL, AWS, Docker",Bachelor,6,Media,2024-05-19,2024-07-21,1291,5,DeepTech Ventures
AI01489,AI Product Manager,95182,SE,PT,Canada,S,United Kingdom,0,"Docker, NLP, Tableau, Statistics",Master,6,Retail,2024-06-03,2024-07-29,1695,9,TechCorp Inc
AI01490,Machine Learning Engineer,105881,MI,CT,Netherlands,L,Netherlands,100,"Python, Azure, TensorFlow, Deep Learning",Associate,4,Media,2025-01-02,2025-03-16,1376,7,Smart Analytics
AI01491,Data Analyst,127299,EX,FL,South Korea,L,South Korea,100,"PyTorch, Docker, Linux, Computer Vision",PhD,15,Finance,2024-02-21,2024-03-07,2419,8,Autonomous Tech
AI01492,ML Ops Engineer,90413,SE,FL,China,S,Sweden,0,"Java, Python, Kubernetes",Bachelor,5,Manufacturing,2024-06-04,2024-08-09,834,7,Quantum Computing Inc
AI01493,Head of AI,102801,EN,CT,Norway,M,Sweden,50,"Scala, Java, Linux",PhD,0,Telecommunications,2024-07-19,2024-08-04,546,7,AI Innovations
AI01494,Data Analyst,112517,SE,CT,United Kingdom,S,Denmark,100,"Python, TensorFlow, PyTorch",Associate,8,Telecommunications,2024-07-22,2024-08-21,2046,8,Autonomous Tech
AI01495,Principal Data Scientist,270468,EX,PT,United Kingdom,L,United Kingdom,50,"Computer Vision, AWS, Git, PyTorch, Data Visualization",PhD,19,Education,2024-05-12,2024-06-04,877,5,Predictive Systems
AI01496,Data Analyst,101245,EN,CT,Norway,M,Norway,0,"NLP, Linux, Kubernetes",Master,0,Media,2024-10-30,2024-12-12,1849,8,Quantum Computing Inc
AI01497,AI Specialist,137532,MI,FL,Switzerland,S,Switzerland,100,"Spark, Python, Kubernetes",Master,3,Telecommunications,2024-09-02,2024-09-22,1067,5,Cloud AI Solutions
AI01498,AI Research Scientist,105092,EX,PT,Japan,M,Japan,100,"Python, Java, Statistics, Kubernetes",Master,10,Telecommunications,2025-02-17,2025-04-24,1732,6,Digital Transformation LLC
AI01499,Machine Learning Researcher,87076,EX,PT,Ireland,S,Ireland,50,"SQL, Deep Learning, GCP",Bachelor,10,Finance,2025-02-11,2025-03-19,2041,8,Future Systems
AI01500,Deep Learning Engineer,51083,EN,CT,India,S,Denmark,50,"Tableau, Docker, SQL, NLP",Bachelor,1,Technology,2024-01-14,2024-03-26,778,8,Predictive Systems
AI01501,Data Engineer,67354,MI,FT,South Korea,S,South Korea,50,"R, Statistics, SQL, PyTorch",PhD,3,Automotive,2024-03-31,2024-04-18,591,9,TechCorp Inc
AI01502,AI Research Scientist,107022,EN,CT,Switzerland,M,Switzerland,0,"PyTorch, Git, Statistics",Associate,1,Gaming,2024-02-07,2024-02-22,2122,9,Machine Intelligence Group
AI01503,Principal Data Scientist,159681,EX,FT,Denmark,S,China,50,"Tableau, Python, TensorFlow",Associate,16,Technology,2024-11-28,2025-01-27,2222,9,Cognitive Computing
AI01504,NLP Engineer,46498,EN,CT,Israel,S,Israel,100,"SQL, Kubernetes, Statistics, Deep Learning",Master,0,Consulting,2024-02-19,2024-04-10,872,8,Cognitive Computing
AI01505,AI Software Engineer,106688,EX,PT,Ireland,M,Ireland,50,"Deep Learning, Linux, Data Visualization",PhD,16,Retail,2024-02-28,2024-04-26,2063,6,TechCorp Inc
AI01506,Deep Learning Engineer,85954,EN,CT,Netherlands,L,Switzerland,50,"SQL, Scala, Mathematics, Git, GCP",Master,0,Gaming,2024-08-28,2024-10-06,2390,8,Quantum Computing Inc
AI01507,Computer Vision Engineer,61379,MI,CT,Finland,M,South Korea,0,"Docker, Spark, Tableau, Scala, Azure",Bachelor,2,Finance,2024-08-28,2024-10-25,1259,7,Algorithmic Solutions
AI01508,NLP Engineer,142410,EX,PT,Netherlands,S,Ireland,0,"Python, Kubernetes, GCP",Master,18,Healthcare,2024-04-12,2024-05-10,896,8,TechCorp Inc
AI01509,AI Software Engineer,77628,MI,FL,South Korea,L,Israel,100,"Python, TensorFlow, Docker",PhD,2,Retail,2024-11-18,2024-12-28,1865,6,DeepTech Ventures
AI01510,AI Product Manager,266476,EX,FL,Denmark,S,Denmark,100,"Scala, Java, Linux, MLOps, Statistics",Master,10,Transportation,2024-12-14,2025-01-07,1491,9,Cognitive Computing
AI01511,AI Software Engineer,136010,SE,FL,Sweden,L,Sweden,0,"Spark, Docker, Java",Bachelor,6,Automotive,2024-02-23,2024-04-27,1470,9,Autonomous Tech
AI01512,NLP Engineer,217596,EX,CT,Canada,M,Canada,50,"NLP, PyTorch, Java",Associate,18,Telecommunications,2024-11-23,2025-01-27,1444,5,DataVision Ltd
AI01513,Computer Vision Engineer,93956,SE,FT,China,M,China,50,"MLOps, Kubernetes, Python, NLP",Master,9,Government,2024-05-22,2024-06-30,1327,9,DataVision Ltd
AI01514,Head of AI,236415,EX,FT,United States,S,United States,50,"Java, Spark, Scala",PhD,17,Government,2024-03-14,2024-05-12,517,5,Predictive Systems
AI01515,NLP Engineer,263686,EX,PT,Denmark,S,Denmark,50,"Linux, TensorFlow, Python, Azure",Master,17,Automotive,2025-01-21,2025-03-04,1586,5,AI Innovations
AI01516,Data Analyst,172076,EX,FL,Ireland,M,Ireland,50,"Statistics, NLP, AWS, Azure, Mathematics",Bachelor,14,Gaming,2024-06-14,2024-08-04,1455,8,DataVision Ltd
AI01517,Computer Vision Engineer,171699,SE,FL,Norway,L,Norway,100,"PyTorch, Linux, Kubernetes, AWS, Docker",Master,8,Media,2024-04-06,2024-04-23,2353,6,AI Innovations
AI01518,Deep Learning Engineer,63018,MI,FL,India,L,India,50,"SQL, Hadoop, PyTorch",Master,3,Media,2024-06-12,2024-07-20,979,5,Autonomous Tech
AI01519,Autonomous Systems Engineer,81157,MI,PT,Australia,S,Australia,0,"Hadoop, Kubernetes, Data Visualization",Master,3,Real Estate,2024-07-08,2024-09-14,1363,7,AI Innovations
AI01520,AI Research Scientist,70149,MI,CT,Canada,M,United Kingdom,0,"Java, SQL, Git, Scala, NLP",PhD,3,Manufacturing,2025-02-24,2025-04-15,2494,9,Cognitive Computing
AI01521,Research Scientist,62244,MI,PT,Israel,M,Switzerland,0,"AWS, Statistics, Azure, Computer Vision",Bachelor,4,Gaming,2025-02-01,2025-04-08,2147,6,Neural Networks Co
AI01522,NLP Engineer,111618,EX,FT,South Korea,S,South Korea,50,"Kubernetes, Java, SQL, Data Visualization, Python",Associate,18,Energy,2024-07-23,2024-09-29,988,5,Future Systems
AI01523,AI Product Manager,179544,EX,CT,United States,S,United States,100,"Python, Kubernetes, Computer Vision, Azure, Linux",Associate,17,Retail,2024-05-13,2024-06-30,1053,6,DeepTech Ventures
AI01524,Autonomous Systems Engineer,48540,EN,FT,China,L,China,100,"Azure, Deep Learning, Tableau, Kubernetes, R",Master,0,Retail,2024-04-17,2024-05-22,2258,7,Cognitive Computing
AI01525,Data Analyst,65071,MI,FL,France,S,France,100,"Computer Vision, Deep Learning, Kubernetes",PhD,3,Real Estate,2024-12-05,2025-02-09,1019,7,Neural Networks Co
AI01526,Data Engineer,107552,MI,FT,Canada,L,Canada,50,"GCP, Spark, Hadoop, Git, SQL",PhD,2,Real Estate,2024-12-12,2025-01-24,817,6,Autonomous Tech
AI01527,Data Analyst,73672,SE,FT,Austria,M,Austria,100,"Python, Java, GCP, Azure",Bachelor,6,Energy,2024-03-10,2024-04-10,1052,5,DeepTech Ventures
AI01528,AI Research Scientist,94082,EN,PT,United States,L,United States,0,"Scala, SQL, GCP, R, Python",Bachelor,1,Healthcare,2025-02-17,2025-03-30,1098,7,Predictive Systems
AI01529,AI Software Engineer,100927,EX,FL,Ireland,S,Ireland,100,"TensorFlow, Linux, Tableau, Data Visualization",PhD,12,Real Estate,2025-02-03,2025-02-27,1249,7,Future Systems
AI01530,Data Scientist,56977,EN,FL,China,L,China,0,"Scala, Python, Computer Vision",Associate,0,Telecommunications,2025-01-04,2025-01-23,1047,7,Quantum Computing Inc
AI01531,Data Analyst,102494,MI,FL,France,L,France,0,"Kubernetes, Deep Learning, GCP, TensorFlow",Associate,3,Telecommunications,2024-01-05,2024-02-16,1745,6,Machine Intelligence Group
AI01532,Principal Data Scientist,127134,MI,CT,Denmark,M,Denmark,100,"Java, Kubernetes, GCP, MLOps, Tableau",PhD,2,Energy,2024-06-09,2024-08-10,2437,5,Algorithmic Solutions
AI01533,Autonomous Systems Engineer,76917,MI,FT,Austria,L,Austria,0,"Spark, Azure, Data Visualization, PyTorch, Docker",PhD,2,Technology,2024-06-10,2024-07-06,1983,6,Predictive Systems
AI01534,Autonomous Systems Engineer,266949,EX,FL,Norway,M,Norway,0,"Python, Hadoop, Docker, NLP",Master,19,Technology,2025-04-30,2025-05-27,2226,6,Cloud AI Solutions
AI01535,AI Product Manager,57968,EN,CT,United Kingdom,M,United Kingdom,50,"PyTorch, NLP, Spark",Associate,0,Media,2024-04-15,2024-04-30,1784,6,Quantum Computing Inc
AI01536,Principal Data Scientist,57458,EN,CT,Netherlands,M,Netherlands,0,"Statistics, Scala, PyTorch, Deep Learning",Associate,1,Government,2024-04-28,2024-05-20,1375,5,Machine Intelligence Group
AI01537,Deep Learning Engineer,221670,EX,CT,Singapore,S,United States,0,"Git, Python, SQL",Master,14,Technology,2025-02-19,2025-04-17,1389,5,AI Innovations
AI01538,Robotics Engineer,164285,SE,PT,Canada,L,Canada,100,"R, PyTorch, AWS, Azure",Bachelor,5,Gaming,2024-11-11,2024-12-26,2205,9,Neural Networks Co
AI01539,AI Specialist,79161,SE,FT,Ireland,S,Ireland,0,"TensorFlow, Azure, Git",Bachelor,7,Automotive,2024-12-24,2025-01-29,2238,7,Neural Networks Co
AI01540,NLP Engineer,228183,EX,FL,Switzerland,S,Switzerland,0,"Git, Python, TensorFlow, Deep Learning",Bachelor,18,Automotive,2025-03-08,2025-05-03,870,6,Neural Networks Co
AI01541,Data Scientist,119275,SE,PT,Sweden,S,France,50,"Computer Vision, Docker, Tableau, Linux",Bachelor,8,Technology,2024-08-05,2024-09-25,2280,10,Neural Networks Co
AI01542,AI Architect,54769,EN,FT,Austria,M,Norway,0,"Scala, GCP, SQL, Python",Associate,1,Telecommunications,2024-12-15,2025-01-28,938,9,TechCorp Inc
AI01543,Principal Data Scientist,119356,SE,CT,South Korea,L,South Korea,100,"TensorFlow, SQL, Azure, R",Master,8,Finance,2025-03-15,2025-04-10,2179,6,Smart Analytics
AI01544,Deep Learning Engineer,108600,SE,CT,France,S,France,0,"Computer Vision, Statistics, Kubernetes",Associate,7,Education,2024-11-02,2025-01-08,717,9,DataVision Ltd
AI01545,NLP Engineer,78107,EN,PT,United Kingdom,L,United Kingdom,50,"AWS, Python, GCP",Associate,1,Technology,2024-12-31,2025-01-18,838,7,Predictive Systems
AI01546,Computer Vision Engineer,108379,MI,CT,Netherlands,L,Netherlands,50,"Git, AWS, Mathematics",Master,4,Retail,2024-06-27,2024-08-25,2222,8,Cognitive Computing
AI01547,AI Specialist,258096,EX,FL,Denmark,M,Denmark,50,"GCP, Deep Learning, Computer Vision, Scala, NLP",PhD,11,Media,2024-08-29,2024-10-18,1316,7,Smart Analytics
AI01548,Robotics Engineer,77973,MI,CT,France,S,France,50,"SQL, PyTorch, Scala",Bachelor,4,Automotive,2024-05-18,2024-07-19,570,5,Advanced Robotics
AI01549,AI Architect,58188,MI,CT,Finland,M,Finland,50,"Java, NLP, Python, Azure, Linux",Master,3,Technology,2024-08-26,2024-10-20,968,5,DataVision Ltd
AI01550,Machine Learning Engineer,57574,MI,CT,Finland,M,China,100,"Statistics, Deep Learning, Tableau",PhD,3,Real Estate,2024-09-27,2024-11-27,827,7,Advanced Robotics
AI01551,ML Ops Engineer,65202,MI,FL,China,L,China,50,"Hadoop, Java, R, Statistics",Bachelor,2,Retail,2024-05-27,2024-07-14,1745,9,Autonomous Tech
AI01552,NLP Engineer,104224,EX,FT,Ireland,S,Ireland,100,"Mathematics, Deep Learning, Python, Spark",Associate,12,Transportation,2024-07-06,2024-09-07,1869,9,Neural Networks Co
AI01553,Computer Vision Engineer,58204,MI,FT,Austria,S,France,50,"Scala, Hadoop, Data Visualization, Spark, Python",Associate,3,Retail,2025-01-14,2025-02-01,655,7,Digital Transformation LLC
AI01554,Machine Learning Engineer,133845,SE,FL,France,M,France,0,"MLOps, Data Visualization, Spark, Mathematics",PhD,9,Media,2024-03-11,2024-05-08,2405,8,TechCorp Inc
AI01555,Machine Learning Researcher,139398,MI,CT,Norway,L,Australia,50,"R, Scala, Kubernetes",Associate,4,Automotive,2024-03-01,2024-05-12,2450,9,Autonomous Tech
AI01556,Data Analyst,77967,MI,PT,China,L,China,50,"Python, TensorFlow, Data Visualization",PhD,2,Education,2024-10-04,2024-11-06,938,8,Advanced Robotics
AI01557,Computer Vision Engineer,37188,EN,FL,Israel,M,Sweden,0,"Azure, NLP, TensorFlow, Scala, Statistics",Bachelor,0,Gaming,2024-11-18,2024-12-04,1233,8,AI Innovations
AI01558,AI Software Engineer,44119,EN,FT,Canada,S,Canada,100,"Kubernetes, MLOps, NLP",Bachelor,0,Gaming,2025-01-06,2025-03-08,1110,9,Digital Transformation LLC
AI01559,Principal Data Scientist,267096,EX,PT,Denmark,M,Canada,50,"AWS, Kubernetes, R, Mathematics",Bachelor,14,Real Estate,2024-11-27,2025-01-05,1669,8,Digital Transformation LLC
AI01560,AI Product Manager,89505,MI,FL,Japan,L,Japan,50,"TensorFlow, Linux, PyTorch, SQL, Tableau",Associate,2,Government,2024-04-27,2024-06-28,1434,5,Machine Intelligence Group
AI01561,Robotics Engineer,36240,EN,FL,Japan,S,Japan,0,"Spark, Hadoop, Data Visualization",Master,0,Retail,2024-11-24,2025-01-16,1085,6,Digital Transformation LLC
AI01562,Data Engineer,111536,EX,FL,Israel,S,Finland,50,"Deep Learning, Kubernetes, TensorFlow",Associate,13,Telecommunications,2024-08-31,2024-09-14,2058,8,Advanced Robotics
AI01563,AI Product Manager,98307,MI,FL,Germany,S,Germany,50,"TensorFlow, Spark, MLOps, Computer Vision",Associate,2,Education,2024-01-22,2024-02-07,2052,8,TechCorp Inc
AI01564,Head of AI,40062,EN,PT,South Korea,S,Israel,0,"Docker, PyTorch, Data Visualization, Statistics, R",Master,0,Automotive,2024-09-26,2024-12-07,659,5,Autonomous Tech
AI01565,AI Specialist,101414,EX,PT,Japan,M,Japan,50,"Mathematics, PyTorch, Docker, TensorFlow",PhD,13,Manufacturing,2025-04-15,2025-05-01,1391,7,Machine Intelligence Group
AI01566,Data Engineer,144386,EX,FT,Finland,M,Finland,50,"NLP, Docker, Tableau, Spark, Scala",Master,15,Automotive,2024-01-22,2024-03-13,921,6,Neural Networks Co
AI01567,AI Software Engineer,96533,SE,PT,China,L,China,0,"Hadoop, GCP, Computer Vision, Kubernetes, Spark",Bachelor,5,Consulting,2025-03-09,2025-04-02,1750,7,Machine Intelligence Group
AI01568,Head of AI,231796,EX,CT,Switzerland,M,South Korea,0,"Git, Mathematics, Computer Vision, Deep Learning",Associate,15,Gaming,2024-07-05,2024-08-11,874,5,Quantum Computing Inc
AI01569,Computer Vision Engineer,51736,EN,FT,France,S,France,0,"Statistics, Python, SQL, Spark, Computer Vision",Bachelor,0,Gaming,2024-10-19,2024-11-19,1770,7,Cloud AI Solutions
